1.07120275407463 	 0
1.1822945340123818 	 1
4.035643578607102 	 2
2.366824941664887 	 3
1.7142416278686101 	 4
2.9583555614786117 	 5
2.209124481598175 	 6
1.7883888513687243 	 7
2.450440909979776 	 8
1.5913671412275914 	 9
1.3724306793663383 	 10
2.200858741415182 	 11
2.072044333826472 	 12
1.7443254162352686 	 13
1.3055661874981235 	 14
2.439075355933904 	 15
2.1528607044402004 	 16
1.4813892578205796 	 17
2.0616278616996953 	 18
1.5972697800053637 	 19
2.509885260788601 	 20
1.8739965404441574 	 21
2.1167538904683245 	 22
2.308125228983176 	 23
1.7292689379941992 	 24
1.9863076762165606 	 25
1.7319854448409246 	 26
1.2078942548615255 	 27
1.9206283628591065 	 28
1.7131332919650422 	 29
3.613102877728385 	 30
1.9094509343455741 	 31
2.606949996487941 	 32
1.8056315597056793 	 33
1.1509651143232784 	 34
2.084191220915096 	 35
1.8265226869493472 	 36
1.3173829086264945 	 37
3.807436272993371 	 38
1.9693137982963924 	 39
1.3362258745547275 	 40
2.9354904477209556 	 41
1.145518095926732 	 42
1.6881257413188757 	 43
1.642150396665666 	 44
1.98743299605481 	 45
3.1349044042869254 	 46
1.0292315510462566 	 47
2.2701711156715416 	 48
1.732788515993911 	 49
0.7342484497061157 	 50
1.1991037626422971 	 51
3.822657426422876 	 52
1.5247309072996331 	 53
1.6881338496160196 	 54
3.306413243715116 	 55
2.627639605609726 	 56
1.2033077819106197 	 57
2.8587313535869754 	 58
1.9076225116941932 	 59
2.1265879216098473 	 60
2.6962792321094686 	 61
2.195049323651142 	 62
0.8895980170390136 	 63
1.4154790338175691 	 64
1.9178895179028137 	 65
1.5382608790551417 	 66
1.339995838782204 	 67
2.121832428962073 	 68
1.4697871611469244 	 69
1.8862135550891987 	 70
1.2239171840604584 	 71
1.1773027911595921 	 72
3.233092793300262 	 73
2.64057245711628 	 74
2.0041508897424727 	 75
1.02019206482046 	 76
2.036605926470432 	 77
1.9289939042988768 	 78
2.1404091124582885 	 79
1.1806433083036505 	 80
2.301584835422712 	 81
1.5735271759667766 	 82
2.1554317685908564 	 83
1.6165129298270389 	 84
0.8782090458081275 	 85
2.0603669082412694 	 86
1.2352584625751941 	 87
0.8954832349876041 	 88
1.9152742872476494 	 89
2.0930634917129756 	 90
2.35663414997053 	 91
1.4478176619094836 	 92
1.7887472421362178 	 93
3.4907366149295473 	 94
2.2713868672342787 	 95
2.563147056959274 	 96
2.266264938890381 	 97
2.7448551209902425 	 98
2.444855849298039 	 99
1.0684869540546122 	 100
1.5536673259366562 	 101
1.2860370743193594 	 102
2.162698542394407 	 103
1.6387902060505857 	 104
4.080354408332715 	 105
0.8568995214847084 	 106
1.7380813724463071 	 107
3.707779913622643 	 108
1.3175625409382092 	 109
2.950213343362864 	 110
2.572079720538954 	 111
0.9979294793778298 	 112
1.8477371543701322 	 113
1.7047598308327199 	 114
3.524546606679363 	 115
1.0777590955923007 	 116
2.904136385653504 	 117
1.9384364075277847 	 118
1.5585285194190013 	 119
3.407670518797425 	 120
1.922637055536909 	 121
1.9451335829398402 	 122
2.122191371783358 	 123
0.7688488870055219 	 124
1.2002107243974947 	 125
1.9768727091118166 	 126
3.0320789494184717 	 127
2.140984966690787 	 128
2.357833058105039 	 129
1.1558559402665056 	 130
2.3380815474150745 	 131
1.927593166563766 	 132
1.433776207512095 	 133
1.2157570432616462 	 134
2.290126722607126 	 135
2.2134072135767746 	 136
1.521724591042943 	 137
2.454602181208342 	 138
1.7483905435361646 	 139
0.5837321618718099 	 140
1.5453880104728308 	 141
1.6313456358765124 	 142
3.397961555581092 	 143
1.9298069824114166 	 144
2.0209231704245796 	 145
2.1775804991788297 	 146
1.3636063485345327 	 147
1.1839992143894738 	 148
1.7255297255872104 	 149
3.277087577825191 	 150
1.4564435259427198 	 151
2.5845640884391083 	 152
2.0283019425832176 	 153
2.2293193800429543 	 154
0.7699079638470977 	 155
4.030418718492952 	 156
3.5294961816833625 	 157
0.7453965142203175 	 158
1.2738116089334581 	 159
1.7628407384439557 	 160
1.406284480725135 	 161
1.2297157707051103 	 162
1.381414627010088 	 163
2.343454882767714 	 164
1.1493846175027504 	 165
2.0255193424404827 	 166
1.2167293767542822 	 167
1.3764942820170207 	 168
3.2723917725713196 	 169
2.0131800661350447 	 170
1.1062209051823548 	 171
1.6843694294808358 	 172
2.1183051865028193 	 173
0.7031845245484131 	 174
1.623724838049783 	 175
0.8430426750323299 	 176
2.2790520451185463 	 177
1.8429213386118075 	 178
1.848870840043144 	 179
1.3424354927380788 	 180
